funder;fos;university;year;funding
Gemeinden und Gemeindeverbände (ohne Wien);Andere Humanmedizin, Gesundheitswissenschaften;Universität für Bodenkultur Wien;2017;28
Gemeinden und Gemeindeverbände (ohne Wien);Andere Humanmedizin, Gesundheitswissenschaften;Universität für Bodenkultur Wien;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität Graz;2018;13500
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität Graz;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität Graz;2016;502
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Medizinische Universität Graz;2018;1755
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Medizinische Universität Graz;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Medizinische Universität Graz;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Technische Universität Wien;2018;8677
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Technische Universität Wien;2017;48031
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Technische Universität Wien;2016;57733
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Technische Universität Graz;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Technische Universität Graz;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Technische Universität Graz;2016;4353
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität für Bodenkultur Wien;2018;4635
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität für Bodenkultur Wien;2017;6743
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität für Bodenkultur Wien;2016;20820
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität Klagenfurt;2018;1667
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität Klagenfurt;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität Klagenfurt;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität für Weiterbildung Krems;2018;3230
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität für Weiterbildung Krems;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Naturwissenschaften;Universität für Weiterbildung Krems;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität Graz;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität Graz;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität Graz;2016;1761
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität Salzburg;2018;35000
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität Salzburg;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität Salzburg;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität für Bodenkultur Wien;2018;8055
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität für Bodenkultur Wien;2017;13394
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität für Bodenkultur Wien;2016;12569
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität Klagenfurt;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität Klagenfurt;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität Klagenfurt;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität für Weiterbildung Krems;2018;23832
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität für Weiterbildung Krems;2017;21785
Gemeinden und Gemeindeverbände (ohne Wien);Andere Sozialwissenschaften;Universität für Weiterbildung Krems;2016;15614
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Medizinische Universität Graz;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Medizinische Universität Graz;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Medizinische Universität Graz;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Technische Universität Wien;2018;44327
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Technische Universität Wien;2017;87535
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Technische Universität Wien;2016;106312
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Technische Universität Graz;2018;3856
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Technische Universität Graz;2017;45673
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Technische Universität Graz;2016;1338
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Universität für Bodenkultur Wien;2018;19185
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Universität für Bodenkultur Wien;2017;45441
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Universität für Bodenkultur Wien;2016;111672
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Universität Klagenfurt;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Universität Klagenfurt;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Andere Technische Wissenschaften;Universität Klagenfurt;2016;5000
Gemeinden und Gemeindeverbände (ohne Wien);Architektur;Universität für künstlerische und industrielle Gestaltung Linz;2018;6000
Gemeinden und Gemeindeverbände (ohne Wien);Architektur;Universität für künstlerische und industrielle Gestaltung Linz;2017;3000
Gemeinden und Gemeindeverbände (ohne Wien);Architektur;Universität für künstlerische und industrielle Gestaltung Linz;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Architektur;Akademie der bildenden Künste Wien;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Architektur;Akademie der bildenden Künste Wien;2017;1445
Gemeinden und Gemeindeverbände (ohne Wien);Architektur;Akademie der bildenden Künste Wien;2016;3357
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität Wien;2018;58510
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität Wien;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität Wien;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität Innsbruck;2018;31480
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität Innsbruck;2017;64297
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität Innsbruck;2016;-5372
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Technische Universität Wien;2018;127978
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Technische Universität Wien;2017;259868
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Technische Universität Wien;2016;263281
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Technische Universität Graz;2018;201031
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Technische Universität Graz;2017;102736
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Technische Universität Graz;2016;99889
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität für Bodenkultur Wien;2018;87057
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität für Bodenkultur Wien;2017;13219
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität für Bodenkultur Wien;2016;19485
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität Klagenfurt;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität Klagenfurt;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Bauwesen;Universität Klagenfurt;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Bildende Kunst;Universität für künstlerische und industrielle Gestaltung Linz;2018;2000
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität Graz;2018;11059
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität Graz;2017;46300
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität Graz;2016;59468
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität Innsbruck;2018;7198
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität Innsbruck;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität Innsbruck;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Medizinische Universität Graz;2018;10308
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Medizinische Universität Graz;2017;4110
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Medizinische Universität Graz;2016;8434
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Technische Universität Wien;2018;7619
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Technische Universität Wien;2017;4112
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Technische Universität Wien;2016;6671
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität für Bodenkultur Wien;2018;2608
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität für Bodenkultur Wien;2017;1617
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität für Bodenkultur Wien;2016;7649
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität Klagenfurt;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität Klagenfurt;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Biologie;Universität Klagenfurt;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Universität Graz;2018;10873
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Universität Graz;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Universität Graz;2016;4999
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Medizinische Universität Graz;2018;492
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Medizinische Universität Graz;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Medizinische Universität Graz;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Technische Universität Wien;2018;7619
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Technische Universität Wien;2017;12335
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Technische Universität Wien;2016;20013
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Universität für Bodenkultur Wien;2018;2003
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Universität für Bodenkultur Wien;2017;1982
Gemeinden und Gemeindeverbände (ohne Wien);Chemie;Universität für Bodenkultur Wien;2016;3236
Gemeinden und Gemeindeverbände (ohne Wien);Chemische Verfahrenstechnik;Technische Universität Wien;2018;12698
Gemeinden und Gemeindeverbände (ohne Wien);Chemische Verfahrenstechnik;Technische Universität Wien;2017;12344
Gemeinden und Gemeindeverbände (ohne Wien);Chemische Verfahrenstechnik;Technische Universität Wien;2016;20013
Gemeinden und Gemeindeverbände (ohne Wien);Chemische Verfahrenstechnik;Technische Universität Graz;2018;13301
Gemeinden und Gemeindeverbände (ohne Wien);Chemische Verfahrenstechnik;Technische Universität Graz;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Chemische Verfahrenstechnik;Technische Universität Graz;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Chemische Verfahrenstechnik;Universität für Bodenkultur Wien;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Chemische Verfahrenstechnik;Universität für Bodenkultur Wien;2017;142
Gemeinden und Gemeindeverbände (ohne Wien);Chemische Verfahrenstechnik;Universität für Bodenkultur Wien;2016;107
Gemeinden und Gemeindeverbände (ohne Wien);Computermusik;Universität für Musik und darstellende Kunst Graz;2018;8073
Gemeinden und Gemeindeverbände (ohne Wien);Computermusik;Universität für Musik und darstellende Kunst Graz;2017;9548
Gemeinden und Gemeindeverbände (ohne Wien);Computermusik;Universität für Musik und darstellende Kunst Graz;2016;9349
Gemeinden und Gemeindeverbände (ohne Wien);Design;Universität für angewandte Kunst Wien;2018;110
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Wien;2018;12712
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Wien;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Wien;2016;19800
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Graz;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Graz;2017;307
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Graz;2016;10
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Bodenkultur Wien;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Bodenkultur Wien;2017;1719
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Bodenkultur Wien;2016;3381
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Universität Klagenfurt;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Universität Klagenfurt;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Universität Klagenfurt;2016;5000
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Musik und darstellende Kunst Graz;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Musik und darstellende Kunst Graz;2017;1561
Gemeinden und Gemeindeverbände (ohne Wien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Musik und darstellende Kunst Graz;2016;0
Gemeinden und Gemeindeverbände (ohne Wien);Erziehungswissenschaften;Universität Graz;2018;6605
Gemeinden und Gemeindeverbände (ohne Wien);Erziehungswissenschaften;Universität Graz;2017;391
Gemeinden und Gemeindeverbände (ohne Wien);Erziehungswissenschaften;Universität Innsbruck;2018;2000
Gemeinden und Gemeindeverbände (ohne Wien);Erziehungswissenschaften;Universität Innsbruck;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Erziehungswissenschaften;Universität Klagenfurt;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Erziehungswissenschaften;Universität Klagenfurt;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Film und Fernsehen;Universität für Musik und darstellende Kunst Wien;2018;320
Gemeinden und Gemeindeverbände (ohne Wien);Film und Fernsehen;Universität für Musik und darstellende Kunst Wien;2017;240
Gemeinden und Gemeindeverbände (ohne Wien);Film und Fernsehen;Universität für Musik und darstellende Kunst Wien;2016;280
Gemeinden und Gemeindeverbände (ohne Wien);Geowissenschaften;Universität Graz;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Geowissenschaften;Universität Graz;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Geowissenschaften;Universität Graz;2016;1283
Gemeinden und Gemeindeverbände (ohne Wien);Geowissenschaften;Universität Innsbruck;2018;0
Gemeinden und Gemeindeverbände (ohne Wien);Geowissenschaften;Universität Innsbruck;2017;0
Gemeinden und Gemeindeverbände (ohne Wien);Geowissenschaften;Universität Innsbruck;2016;21820
Gemeinden und Gemeindeverbände (ohne Wien);Geowissenschaften;Universität Salzburg;2018;162332
Gemeinden und Gemeindeverbände (ohne Wien);Geowissenschaften;Universität Salzburg;2017;51500
