funder;fos;university;year;funding
sonstige;SOZIALWISSENSCHAFTEN;Universität Graz;2018;262235
sonstige;SOZIALWISSENSCHAFTEN;Universität Graz;2017;311099
sonstige;SOZIALWISSENSCHAFTEN;Universität Graz;2016;244054
sonstige;SOZIALWISSENSCHAFTEN;Universität Innsbruck;2018;756
sonstige;SOZIALWISSENSCHAFTEN;Universität Innsbruck;2017;71
sonstige;SOZIALWISSENSCHAFTEN;Universität Innsbruck;2016;13437
sonstige;SOZIALWISSENSCHAFTEN;Medizinische Universität Wien;2018;170969
sonstige;SOZIALWISSENSCHAFTEN;Medizinische Universität Wien;2017;113539
sonstige;SOZIALWISSENSCHAFTEN;Medizinische Universität Wien;2016;10109
sonstige;SOZIALWISSENSCHAFTEN;Medizinische Universität Innsbruck;2018;3662
sonstige;SOZIALWISSENSCHAFTEN;Medizinische Universität Innsbruck;2017;14880
sonstige;SOZIALWISSENSCHAFTEN;Medizinische Universität Innsbruck;2016;7194
sonstige;SOZIALWISSENSCHAFTEN;Universität Salzburg;2018;27844
sonstige;SOZIALWISSENSCHAFTEN;Universität Salzburg;2017;1362002
sonstige;SOZIALWISSENSCHAFTEN;Universität Salzburg;2016;685872
sonstige;SOZIALWISSENSCHAFTEN;Technische Universität Wien;2018;137550
sonstige;SOZIALWISSENSCHAFTEN;Technische Universität Wien;2017;131249
sonstige;SOZIALWISSENSCHAFTEN;Technische Universität Wien;2016;95272
sonstige;SOZIALWISSENSCHAFTEN;Technische Universität Graz;2018;75459
sonstige;SOZIALWISSENSCHAFTEN;Technische Universität Graz;2017;37617
sonstige;SOZIALWISSENSCHAFTEN;Technische Universität Graz;2016;15157
sonstige;SOZIALWISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;89434
sonstige;SOZIALWISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;67162
sonstige;SOZIALWISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;146427
sonstige;SOZIALWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2018;2299082
sonstige;SOZIALWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2017;2950859
sonstige;SOZIALWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2016;3157801
sonstige;SOZIALWISSENSCHAFTEN;Universität Klagenfurt;2018;8196
sonstige;SOZIALWISSENSCHAFTEN;Universität Klagenfurt;2017;12841
sonstige;SOZIALWISSENSCHAFTEN;Universität Klagenfurt;2016;67521
sonstige;SOZIALWISSENSCHAFTEN;Universität für angewandte Kunst Wien;2018;0
sonstige;SOZIALWISSENSCHAFTEN;Universität für angewandte Kunst Wien;2017;3680
sonstige;SOZIALWISSENSCHAFTEN;Universität für angewandte Kunst Wien;2016;0
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Wien;2018;24680
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Wien;2017;67122
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Wien;2016;76340
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Innsbruck;2018;0
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Innsbruck;2017;0
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Innsbruck;2016;0
sonstige;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Wien;2018;1238048
sonstige;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Wien;2017;1704570
sonstige;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Wien;2016;1407322
sonstige;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Graz;2018;-54
sonstige;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Graz;2017;2554
sonstige;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Graz;2016;0
sonstige;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Innsbruck;2018;0
sonstige;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Innsbruck;2017;1674
sonstige;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Innsbruck;2016;2224
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Salzburg;2018;0
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Salzburg;2017;0
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Salzburg;2016;45053
sonstige;TECHNISCHE WISSENSCHAFTEN;Technische Universität Wien;2018;757559
sonstige;TECHNISCHE WISSENSCHAFTEN;Technische Universität Wien;2017;773847
sonstige;TECHNISCHE WISSENSCHAFTEN;Technische Universität Wien;2016;903809
sonstige;TECHNISCHE WISSENSCHAFTEN;Technische Universität Graz;2018;1136890
sonstige;TECHNISCHE WISSENSCHAFTEN;Technische Universität Graz;2017;1424772
sonstige;TECHNISCHE WISSENSCHAFTEN;Technische Universität Graz;2016;1418272
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;93916
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;20868
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;103030
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Klagenfurt;2018;37035
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Klagenfurt;2017;14082
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität Klagenfurt;2016;28352
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität für angewandte Kunst Wien;2018;0
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität für angewandte Kunst Wien;2017;8857
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität für angewandte Kunst Wien;2016;0
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität für Weiterbildung Krems;2018;15000
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität für Weiterbildung Krems;2017;10020
sonstige;TECHNISCHE WISSENSCHAFTEN;Universität für Weiterbildung Krems;2016;0
andere internationale Organisationen;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität für Bodenkultur Wien;2018;19130
andere internationale Organisationen;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität für Bodenkultur Wien;2017;34940
andere internationale Organisationen;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität für Bodenkultur Wien;2016;10975
andere internationale Organisationen;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität Klagenfurt;2018;1089
andere internationale Organisationen;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität Klagenfurt;2017;0
andere internationale Organisationen;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität Klagenfurt;2016;3172
andere internationale Organisationen;BILDENDE KUNST / GESTALTENDE KUNST;Universität für angewandte Kunst Wien;2018;1839
andere internationale Organisationen;BILDENDE KUNST / GESTALTENDE KUNST;Universität für angewandte Kunst Wien;2017;16203
andere internationale Organisationen;BILDENDE KUNST / GESTALTENDE KUNST;Universität für angewandte Kunst Wien;2016;21400
andere internationale Organisationen;BILDENDE KUNST / GESTALTENDE KUNST;Universität für künstlerische und industrielle Gestaltung Linz;2018;127041
andere internationale Organisationen;BILDENDE KUNST / GESTALTENDE KUNST;Universität für künstlerische und industrielle Gestaltung Linz;2017;55358
andere internationale Organisationen;BILDENDE KUNST / GESTALTENDE KUNST;Universität für künstlerische und industrielle Gestaltung Linz;2016;0
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität Graz;2018;0
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität Graz;2017;22000
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität Graz;2016;10448
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität Innsbruck;2018;0
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität Innsbruck;2017;29970
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität Innsbruck;2016;0
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Technische Universität Wien;2018;840
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Technische Universität Wien;2017;762
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Technische Universität Wien;2016;2086
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;0
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;0
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;625
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität Klagenfurt;2018;0
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität Klagenfurt;2017;0
andere internationale Organisationen;GEISTESWISSENSCHAFTEN;Universität Klagenfurt;2016;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Wien;2018;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Wien;2017;2324
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Wien;2016;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Graz;2018;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Graz;2017;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Graz;2016;424
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Innsbruck;2018;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Innsbruck;2017;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Innsbruck;2016;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Medizinische Universität Wien;2018;173461
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Medizinische Universität Wien;2017;262310
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Medizinische Universität Wien;2016;353729
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Medizinische Universität Graz;2018;145251
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Medizinische Universität Graz;2017;94435
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Medizinische Universität Graz;2016;146235
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Technische Universität Wien;2018;6250
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Technische Universität Wien;2017;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Technische Universität Wien;2016;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;3642
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;1885
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Klagenfurt;2018;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Klagenfurt;2017;0
andere internationale Organisationen;HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Klagenfurt;2016;0
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Wien;2018;304782
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Wien;2017;243122
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Wien;2016;381780
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Graz;2018;212896
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Graz;2017;333962
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Graz;2016;269724
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Innsbruck;2018;138936
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Innsbruck;2017;141777
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Innsbruck;2016;172891
andere internationale Organisationen;NATURWISSENSCHAFTEN;Technische Universität Wien;2018;271943
andere internationale Organisationen;NATURWISSENSCHAFTEN;Technische Universität Wien;2017;220228
andere internationale Organisationen;NATURWISSENSCHAFTEN;Technische Universität Wien;2016;95913
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;68059
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;111887
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;46904
andere internationale Organisationen;NATURWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2018;133933
andere internationale Organisationen;NATURWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2017;0
andere internationale Organisationen;NATURWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2016;0
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Linz;2018;0
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Linz;2017;0
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Linz;2016;144603
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Klagenfurt;2018;3268
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Klagenfurt;2017;0
andere internationale Organisationen;NATURWISSENSCHAFTEN;Universität Klagenfurt;2016;6345
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Wien;2018;10594
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Wien;2017;0
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Wien;2016;22660
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Graz;2018;16645
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Graz;2017;19155
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Graz;2016;26929
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Innsbruck;2018;0
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Innsbruck;2017;0
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Innsbruck;2016;2000
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Technische Universität Wien;2018;1400
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Technische Universität Wien;2017;27801
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Technische Universität Wien;2016;4483
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;39715
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;7374
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;3437
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2018;187496
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2017;284652
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2016;210527
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Linz;2018;39797
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Linz;2017;65606
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Linz;2016;59020
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Klagenfurt;2018;5447
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Klagenfurt;2017;0
andere internationale Organisationen;SOZIALWISSENSCHAFTEN;Universität Klagenfurt;2016;9517
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität Innsbruck;2018;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität Innsbruck;2017;17017
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität Innsbruck;2016;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Wien;2018;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Wien;2017;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Wien;2016;12894
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Technische Universität Wien;2018;581714
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Technische Universität Wien;2017;314399
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Technische Universität Wien;2016;104686
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Technische Universität Graz;2018;962
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Technische Universität Graz;2017;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Technische Universität Graz;2016;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;2351
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;23618
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;5838
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität Linz;2018;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität Linz;2017;544
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität Linz;2016;70
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität Klagenfurt;2018;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität Klagenfurt;2017;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität Klagenfurt;2016;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität für angewandte Kunst Wien;2018;0
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität für angewandte Kunst Wien;2017;16203
andere internationale Organisationen;TECHNISCHE WISSENSCHAFTEN;Universität für angewandte Kunst Wien;2016;0
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität Wien;2018;799
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität Wien;2017;5201
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität Wien;2016;0
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Montanuniversität Leoben;2018;10127
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Montanuniversität Leoben;2017;19375
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Montanuniversität Leoben;2016;20673
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität für Bodenkultur Wien;2018;428554
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität für Bodenkultur Wien;2017;496593
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität für Bodenkultur Wien;2016;285410
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Veterinärmedizinische Universität Wien;2018;683249
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Veterinärmedizinische Universität Wien;2017;338599
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Veterinärmedizinische Universität Wien;2016;809730
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität Klagenfurt;2018;0
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität Klagenfurt;2017;0
FFG;AGRARWISSENSCHAFTEN, VETERINÄRMEDIZIN;Universität Klagenfurt;2016;0
FFG;BILDENDE KUNST / GESTALTENDE KUNST;Universität für angewandte Kunst Wien;2018;39564
FFG;BILDENDE KUNST / GESTALTENDE KUNST;Universität für angewandte Kunst Wien;2017;84787
FFG;BILDENDE KUNST / GESTALTENDE KUNST;Universität für angewandte Kunst Wien;2016;39874
FFG;BILDENDE KUNST / GESTALTENDE KUNST;Universität für Weiterbildung Krems;2018;16031
FFG;BILDENDE KUNST / GESTALTENDE KUNST;Universität für Weiterbildung Krems;2017;19768
FFG;BILDENDE KUNST / GESTALTENDE KUNST;Universität für Weiterbildung Krems;2016;18591
FFG;DARSTELLENDE KUNST;Universität Linz;2018;16171
FFG;DARSTELLENDE KUNST;Universität Linz;2017;0
FFG;DARSTELLENDE KUNST;Universität für Musik und darstellende Kunst Wien;2018;0
FFG;DARSTELLENDE KUNST;Universität für Musik und darstellende Kunst Wien;2017;5000
FFG;GEISTESWISSENSCHAFTEN;Universität Wien;2018;27180
FFG;GEISTESWISSENSCHAFTEN;Universität Wien;2017;6767
FFG;GEISTESWISSENSCHAFTEN;Universität Wien;2016;30070
FFG;GEISTESWISSENSCHAFTEN;Universität Graz;2018;0
FFG;GEISTESWISSENSCHAFTEN;Universität Graz;2017;6827
FFG;GEISTESWISSENSCHAFTEN;Universität Graz;2016;13714
FFG;GEISTESWISSENSCHAFTEN;Universität Innsbruck;2018;0
FFG;GEISTESWISSENSCHAFTEN;Universität Innsbruck;2017;4000
FFG;GEISTESWISSENSCHAFTEN;Universität Innsbruck;2016;0
FFG;GEISTESWISSENSCHAFTEN;Universität Salzburg;2018;24816
FFG;GEISTESWISSENSCHAFTEN;Universität Salzburg;2017;0
FFG;GEISTESWISSENSCHAFTEN;Universität Salzburg;2016;0
FFG;GEISTESWISSENSCHAFTEN;Technische Universität Wien;2018;15279
FFG;GEISTESWISSENSCHAFTEN;Technische Universität Wien;2017;83854
FFG;GEISTESWISSENSCHAFTEN;Technische Universität Wien;2016;20370
FFG;GEISTESWISSENSCHAFTEN;Technische Universität Graz;2018;0
FFG;GEISTESWISSENSCHAFTEN;Technische Universität Graz;2017;748
FFG;GEISTESWISSENSCHAFTEN;Technische Universität Graz;2016;0
FFG;GEISTESWISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;0
FFG;GEISTESWISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;166
FFG;GEISTESWISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;0
FFG;GEISTESWISSENSCHAFTEN;Universität Klagenfurt;2018;0
FFG;GEISTESWISSENSCHAFTEN;Universität Klagenfurt;2017;0
FFG;GEISTESWISSENSCHAFTEN;Universität Klagenfurt;2016;3166
FFG;GEISTESWISSENSCHAFTEN;Universität für Weiterbildung Krems;2018;2412
FFG;GEISTESWISSENSCHAFTEN;Universität für Weiterbildung Krems;2017;0
